angry,disgust,fear,happy,sad,surprise,neutral,openness,conscientiousness,extraversion,agreeableness,neuroticism,dominant_emotion_idx,emotion_entropy,emotion_variance,neutral_ratio,positive_ratio,negative_ratio,matched_career
0.12527173912551398,0.050190410738604925,0.10794507266175436,0.30259103953175104,0.08801579363772855,0.15492751517393888,0.17105842913070826,0.7705042301875034,0.7665519451408607,0.359532665760256,0.7987138302512696,0.1967567361158179,3,1.8172530919323238,0.005654102868238686,0.17105842913070826,0.4575185547056899,0.3714230161636018,Technical Writer
0.11577248905455541,0.06307876686659186,0.11554094699537241,0.30850564636219086,0.10517063988241143,0.13735939643603703,0.15457211440284105,0.5789208844279854,0.8022528072615603,0.7060395116250555,0.6624988659217141,0.35774987802708086,3,1.8342327506683909,0.0052673581853725695,0.15457211440284105,0.4458650427982279,0.3995628427989311,Systems Analyst
0.12084206959929453,0.05613755237482946,0.11179850532167437,0.31021221275788324,0.0893244958114392,0.15629069276267377,0.15539447137220538,0.8103569718389285,0.7380363426424075,0.47390606130497426,0.7758801606502115,0.26243272651983146,3,1.8202597815864647,0.005740099768584109,0.15539447137220538,0.466502905520557,0.3781026231072375,Technical Writer
0.11105074568526069,0.0509351302495769,0.10773761027547697,0.30267294284446167,0.10797243697415601,0.1354785367837661,0.18415259718730162,0.4371473795593468,0.8638776256746765,0.25334469614064453,0.4001534186798937,0.28441026532264413,3,1.8202104399784862,0.005601782268240744,0.18415259718730162,0.43815147962822776,0.37769592318447054,Network Engineer
0.11198734484408213,0.054118018573488136,0.10762321054259177,0.2872996552919507,0.12063195596293931,0.14488824754330765,0.17345156724164051,0.4128806814784633,0.8442001463839233,0.39489436463293526,0.4443093730793121,0.3042611131830816,3,1.8401494566837513,0.004623821302138606,0.17345156724164051,0.4321879028352583,0.39436052992310133,Network Engineer
0.12250135912027205,0.05110553359603624,0.11730607979439149,0.32738689386468783,0.10948968313771217,0.11864924176526938,0.1535612087216309,0.69586511274908,0.756809568732127,0.9179527546740184,0.8667114597086346,0.31513178860419144,3,1.808950982628323,0.00647868406193162,0.1535612087216309,0.4460361356299572,0.400402655648412,Product Manager
0.09654795569958588,0.04106598202118541,0.10706612339105485,0.3529068563368358,0.11260158503230407,0.12491212730099946,0.1648993702180345,0.6624639832753593,0.7396355508866832,0.8261671388240973,0.852890050377096,0.32339280549134486,3,1.7665609331316403,0.008518734656640001,0.1648993702180345,0.47781898363783526,0.3572816461441302,Product Manager
0.08896806942995787,0.04780847950186997,0.10915924693508555,0.333172917752954,0.0716938902051534,0.16687153133015395,0.18232586484482535,0.7405869332456847,0.8596556472925514,0.5510757696390932,0.5959457427329166,0.22701716138635014,3,1.766629091893233,0.008070371771616562,0.18232586484482535,0.500044449083108,0.31762968607206676,Cloud Architect
0.09473607238657306,0.055851715263951864,0.08311345457089722,0.3454239986466515,0.12314618106859426,0.12276032095355399,0.17496825710977806,0.4135297807538133,0.8002602630947474,0.827019735062126,0.6968370656734361,0.27233794990801,3,1.7787282371578694,0.008044535590314173,0.17496825710977806,0.4681843196002055,0.3568474232900164,IT Project Manager
0.11662957280963863,0.06929144948203086,0.13555407366187452,0.2690865372461541,0.12330825961631028,0.12029012250693158,0.16583998467706,0.38461117174261694,0.8327447951590404,0.30220312837033,0.35821156219114547,0.31943322600512414,3,1.8705209118319164,0.003358090251630721,0.16583998467706,0.38937665975308566,0.4447833555698544,Network Engineer
0.08720134035603559,0.06895114174089738,0.11523671188478146,0.24749932271213446,0.11393024161924326,0.16368855611919722,0.20349268556771047,0.5527096920628035,0.8573910369518263,0.2291865570329696,0.4178611808550026,0.22705615774875015,3,1.8594288964485808,0.0036028459712095554,0.20349268556771047,0.4111878788313317,0.3853194356009577,Network Engineer
0.10192314770790528,0.04733345721013578,0.1063209676850984,0.33609445798329074,0.10832441426873593,0.1512128756631534,0.1487906794816806,0.5784938187989762,0.7661972816725598,0.8996870131433978,0.7373456579492944,0.27900765020843854,3,1.791793017323816,0.007253350429027326,0.1487906794816806,0.48730733364644413,0.36390198687187536,IT Project Manager
0.11251677209054405,0.07963172221223594,0.08431304112169848,0.30680493487661675,0.07371003347342349,0.16771099783918375,0.17531249838629762,0.8599529847786734,0.6699891561420602,0.35349010424950095,0.530734320156912,0.2556758672625624,3,1.815242692229146,0.0059538098880238645,0.17531249838629762,0.4745159327158005,0.3501715688979019,Data Scientist
0.10185540067917673,0.06273319947724726,0.10811586158474362,0.28053641510048755,0.09623070264189998,0.1754064416277311,0.17512197888871375,0.8759673257120586,0.7766369456501289,0.3445619925771571,0.5700855861049471,0.28450719958555565,3,1.8391516568881288,0.004648289888003558,0.17512197888871375,0.45594285672821866,0.36893516438306756,Data Scientist
0.09781178740815333,0.0722250532145769,0.10709544909113114,0.26666018822126203,0.11565301069013956,0.1587531818895918,0.18180132948514516,0.848570617883618,0.6852370689666439,0.340622341661248,0.8789454909034566,0.29678311763104165,3,1.860504861435009,0.0037333524933204332,0.18180132948514516,0.42541337011085384,0.39278530040400095,Technical Writer
0.1408905829200238,0.04409583899990209,0.09906198388567407,0.2928574723319694,0.1000151919051271,0.1535669281367877,0.16951200182051585,0.8895515973521523,0.654530627260263,0.42013971554680496,0.479907446860386,0.2793428546900135,3,1.8212946096938771,0.005262341579704227,0.16951200182051585,0.4464244004687571,0.384063597710727,Data Scientist
0.09326511032406629,0.0772535411433557,0.10987409301282001,0.31768837777836245,0.09431151604825418,0.12149353003550581,0.18611383165763545,0.5773375795488493,0.9226233767235372,0.466337238230116,0.5650237179805415,0.2811103572021701,3,1.8177209091893516,0.006157323927248294,0.18611383165763545,0.43918190781386823,0.37470426052849615,DevOps Engineer
0.12923707136903925,0.06390516452990895,0.1328536398509657,0.2764422475990501,0.10624156023642224,0.14039851665902014,0.15092179975559364,0.6699807153564447,0.7569826844782676,0.40366683723890684,0.6484384947840677,0.4483589061219475,3,1.8630275195735866,0.003682250847821805,0.15092179975559364,0.41684076425807026,0.4322374359863361,Full Stack Developer
0.13677258124780756,0.06420621745897281,0.11313363682125585,0.3231253853612023,0.08919242747881459,0.11311075662320692,0.16045899500873997,0.41429674410089107,0.9089209658781859,0.2850242481226261,0.38821484889752955,0.24139793203672638,3,1.8156483049802286,0.006239670056045178,0.16045899500873997,0.4362361419844092,0.40330486300685087,Network Engineer
0.11787411186422048,0.05454727859702257,0.09824994678915848,0.34430839993244805,0.07857303683004152,0.14519198373272574,0.16125524225438317,0.7281427240228565,0.6931129469806036,0.9390100860593038,0.7412898852139927,0.33220325414565144,3,1.7800615502386747,0.007924511816078731,0.16125524225438317,0.4895003836651738,0.34924437408044307,Product Manager
0.10999660236383485,0.0557538297321221,0.10855430974987806,0.2763659945684189,0.12499259783097887,0.12347233889168494,0.20086432686308234,0.4808591405193516,0.8938135526862582,0.23011601531926978,0.34079847208887204,0.18000504689344315,3,1.8408133756004326,0.004532549444769445,0.20086432686308234,0.3998383334601039,0.39929733967681386,Cybersecurity Analyst
0.08530759100630116,0.07739872839723086,0.09412519781640157,0.3026586671625482,0.12121525040348834,0.15889219822878983,0.16040236698524002,0.6420310013252276,0.8773366784100689,0.4380533950415153,0.5316587794092656,0.2304120925478089,3,1.8338043387642509,0.005220201997010817,0.16040236698524002,0.46155086539133805,0.37804676762342193,DevOps Engineer
0.08812615422974317,0.03816035121693914,0.1135491197751385,0.30432213934577446,0.09885554422052312,0.14723464119438065,0.20975205001750097,0.5261125318008889,0.8951042376778549,0.3636217360223441,0.4444518561139946,0.22868722105022066,3,1.7861776507020046,0.006759576626028219,0.20975205001750097,0.45155678054015513,0.3386911694423439,Cybersecurity Analyst
0.08468011285710739,0.07057176459421041,0.10471096086376751,0.34332206986495456,0.09273279566595279,0.1265399166578602,0.17744237949614705,0.5685433896235513,0.7504332803882875,0.8017086614552018,0.7618358560513196,0.33392748273105255,3,1.7884076720831914,0.007746557362388097,0.17744237949614705,0.46986198652281475,0.3526956339810381,IT Project Manager
0.09182210758982343,0.06383253997002918,0.1175378682758377,0.2799522172650998,0.1375187842169589,0.15088044076119358,0.15845604192105742,0.7016859527450526,0.7634296790522149,0.3442588906323793,0.6598455474380676,0.37015526076340144,3,1.8530741594842215,0.004088826401811984,0.15845604192105742,0.43083265802629334,0.41071130005264916,Full Stack Developer
0.11496030530190463,0.040412118966341365,0.1250656283751203,0.2765063870529504,0.12398215651085862,0.1446405856014629,0.17443281819136186,0.8334647434334537,0.6411016133902656,0.2650292729938356,0.5080849263352376,0.3051429288966167,3,1.836889437605791,0.004401191996807362,0.17443281819136186,0.42114697265441325,0.40442020915422494,Machine Learning Engineer
0.10296104149160733,0.07722741191210376,0.10508945570997441,0.31411527270868106,0.11590106528176841,0.12851429663333855,0.1561914562625266,0.6148648766962773,0.7960311929989844,0.8607231633733775,0.7451807681842552,0.36186848967817997,3,1.8357962173340598,0.0053949795701174735,0.1561914562625266,0.4426295693420196,0.4011789743954539,IT Project Manager
0.09661940593214213,0.07355444139741973,0.09415507655435197,0.30982452846772957,0.08128683214331489,0.11951543333154961,0.22504428217349212,0.3568010075461961,0.9436733710126469,0.2044837829035858,0.534758262416507,0.18121831696413299,3,1.7968050537228886,0.006897322328476625,0.22504428217349212,0.4293399617992792,0.3456157560272287,Database Administrator
0.09682339748201038,0.0240155413155806,0.10670218151263619,0.32039419544988734,0.0787610174783241,0.1751451710063519,0.19815849575520955,0.7173050805837212,0.801365668992572,0.4976314648727782,0.4708911618326937,0.20298005417578233,3,1.7451101106194908,0.008182583989437936,0.19815849575520955,0.49553936645623925,0.30630213778855125,Cloud Architect
0.11753962131524343,0.06722371056893378,0.1257677339434726,0.3081377835082997,0.08980820568710587,0.16077654957890222,0.13074639539804236,0.8824462816895989,0.48387710216282154,0.6740933030859246,0.8273632398688984,0.4774441917658682,3,1.832940219144867,0.005321870874849086,0.13074639539804236,0.4689143330872019,0.4003392715147557,UI/UX Designer
0.12431981009856538,0.05505070639473335,0.10191159394875343,0.29387743873634503,0.12325787449637314,0.12602385422421483,0.1755587221010149,0.32697495502907564,1.0,0.283756852820346,0.41419833758446556,0.3355397149520266,3,1.8359266610457616,0.004896307849200092,0.1755587221010149,0.4199012929605599,0.4045399849384253,Database Administrator
0.09363773489534614,0.055335835012850346,0.128243130175038,0.267938163568587,0.1118942902010832,0.17200244629882444,0.17094839984827098,0.8871349999691105,0.804105615649657,0.2935482942435108,0.45741689128328034,0.26205146505483273,3,1.8479880854011697,0.004076946604632115,0.17094839984827098,0.43994060986741146,0.3891109902843177,Machine Learning Engineer
0.11826161205020681,0.033074366974788195,0.11140756560661107,0.2799044075279932,0.12609099644709595,0.13660520604184778,0.19465584535145702,0.5489211056014017,0.9261071272966969,0.19481650857348154,0.38346053878362213,0.16099004354412688,3,1.8177130667568537,0.005061646091227082,0.19465584535145702,0.416509613569841,0.3888345410787021,Cybersecurity Analyst
0.11685869711689385,0.048371794322247794,0.11346385891284491,0.3180276890008975,0.10186890612510487,0.14996815912119266,0.15144089540081823,0.6305117502846997,0.7737371052419946,0.7188777366418955,0.6908979784457172,0.39153719124156305,3,1.811716120452115,0.006136624079491558,0.15144089540081823,0.46799584812209016,0.3805632564770914,Systems Analyst
0.08545789644661654,0.0619392918493614,0.08917590337584472,0.29622064575724644,0.11937153593777332,0.1496022822427775,0.19823244439038,0.5725463774139606,0.9903598321818943,0.1658670652938657,0.348798570455681,0.1860094828811497,3,1.8171810630409135,0.005701129464550302,0.19823244439038,0.44582292800002393,0.355944627609596,Cybersecurity Analyst
0.10014927807579355,0.07282799608089532,0.09015843464081412,0.3186536585249684,0.10902119805650111,0.14605650714732585,0.16313292747370156,0.6964904218552834,0.8859520306420912,0.4551833670703969,0.5609651168600218,0.2895929655194034,3,1.8209865786594603,0.005996546630748498,0.16313292747370156,0.4647101656722943,0.3721569068540041,Cloud Architect
0.10761311492409363,0.07034510698530023,0.08495212364905808,0.2655947034828941,0.09280939177898649,0.19990660050081804,0.17877895867884933,0.8234749426194736,0.6712090879677659,0.3362474151424178,0.4349039417632208,0.1742404468900724,3,1.8384419275013064,0.004566775963774396,0.17877895867884933,0.46550130398371214,0.35571973733743845,Data Scientist
0.10720851387420698,0.06341135950480326,0.11053693912554625,0.2968857070839021,0.10279445334107618,0.16887855332558252,0.15028447374488263,0.6553230885406036,0.6874891987052599,0.6788752052283783,0.7513859374389766,0.31577614704601265,3,1.837323647087443,0.004955592792283209,0.15028447374488263,0.4657642604094846,0.38395126584563266,Systems Analyst
0.1033378398442308,0.03972531929784568,0.09924824725114283,0.3452582002959046,0.11390097874941985,0.11665641329590543,0.18187300126555078,0.7174554279012516,0.7974944534124646,0.6539088171839893,0.7049994081882776,0.2832428430610904,3,1.7672146794221113,0.008301863863759388,0.18187300126555078,0.46191461359181,0.35621238514263914,Systems Analyst
0.11850411343004023,0.029506944497227263,0.133404165829396,0.2987966571348675,0.09676439844218598,0.14021431212195226,0.18280940854433084,0.46086039687642005,0.8267616388044136,0.24113867912743947,0.4734270080773035,0.3391452800032572,3,1.7984765410887382,0.005939362510558059,0.18280940854433084,0.4390109692568198,0.3781796221988495,Network Engineer
0.12551251882547795,0.06461201537916503,0.11564693980350997,0.2784902595217281,0.10738505019414606,0.15247631866058925,0.15587689761538365,0.6635789418597687,0.7361625712089845,0.24594717297958688,0.6026576426666452,0.3480222423071672,3,1.8590747423635734,0.0038685979083154733,0.15587689761538365,0.4309665781823174,0.41315652420229904,Software Developer
0.11132971408988697,0.06614349943822592,0.12634666821537902,0.25535015305989667,0.10664890072264563,0.15628830024146736,0.17789276423249845,0.7348793485169599,0.7081954164890186,0.4154004951108671,0.5348577618237627,0.4226033919129836,3,1.869926094726269,0.003217880360137497,0.17789276423249845,0.41163845330136406,0.4104687824661376,Full Stack Developer
0.1078370638642891,0.06554511182426173,0.11464868261216749,0.29287514175910845,0.12417684896274302,0.1608864152087658,0.13403073576866453,0.6282751886283843,0.7845413938265681,0.3111066885816856,0.5260625689168261,0.412787806278676,3,1.8490952217478613,0.0044652266860912984,0.13403073576866453,0.45376155696787424,0.4122077072634613,Software Developer
0.07799904744638937,0.06858148125132808,0.10200399988377022,0.28304408163630124,0.11771735505791621,0.15386456479855545,0.19678946992573929,0.4384515827721138,0.9236305469180189,0.24974466839863874,0.5199381882212407,0.23925925411551882,3,1.8325972416443652,0.00495809595911239,0.19678946992573929,0.4369086464348567,0.36630188363940386,Database Administrator
0.1024067316052946,0.056013251096896345,0.08480903193197943,0.27923639858586585,0.1343662504934891,0.17154808912334044,0.17162024716313443,0.902064372779372,0.8018579449329122,0.3167219257424261,0.5739035949178222,0.25032052422029816,3,1.8348735186894698,0.004695651957386845,0.17162024716313443,0.4507844877092063,0.37759526512765945,Machine Learning Engineer
0.10930439266698813,0.035170385065277206,0.13037625218920235,0.3179284773023563,0.11706235630249522,0.13370278935624919,0.15645534711743153,0.6813298555515126,0.8259951069764376,0.5934408920271926,0.5709852804178633,0.26382907527955246,3,1.799990744973829,0.006351721997980488,0.15645534711743153,0.4516312666586055,0.39191338622396293,Cloud Architect
0.10800125260769586,0.07649578425695974,0.11855562273625621,0.31329459706637464,0.09250889961012698,0.1593504351071769,0.1317934086154096,0.8634399348277537,0.6247469113726618,0.652066281613531,0.8221501065223689,0.49757748852870215,3,1.8333866023480503,0.0054553761686472624,0.1317934086154096,0.4726450321735515,0.3955615592110388,UI/UX Designer
0.09624200462073089,0.07994698754911603,0.10799517527900729,0.29938741827422427,0.10562658247441191,0.15305813068832363,0.1577437011141862,0.8136316757159707,0.7671112789712172,0.3450660313282808,0.8522284805444635,0.33156121784858916,3,1.8447282752260408,0.004794218150732945,0.1577437011141862,0.4524455489625479,0.38981074992326614,Technical Writer
0.12299233814674984,0.058218173355293674,0.10829365971580836,0.328455999763967,0.12126561812295167,0.0885408841369979,0.17223332675823155,0.3270915284725491,0.8709617578168731,0.34431715787504796,0.6799561620418367,0.28365668461164845,3,1.8031414981032556,0.006782763679827087,0.17223332675823155,0.4169968839009649,0.41076978934080355,Quality Assurance Engineer
0.12158260923289738,0.07302572244395548,0.12857431321489537,0.2882602079819009,0.10557063891540185,0.1467682598144671,0.1362182483964819,1.0,0.599272484280761,0.6934577296248449,0.7772230236988065,0.40553795858858377,3,1.860147393268587,0.0040178198228325275,0.1362182483964819,0.43502846779636795,0.4287532838071501,UI/UX Designer
0.10539620619706469,0.05969012839019749,0.08738571746558602,0.302911195214498,0.11690427048916756,0.1168144504170121,0.21089803182647404,0.43376901628010295,0.9318865863952993,0.3551539110765424,0.6011990009507796,0.2124686589011622,3,1.810135168957356,0.006142255538170577,0.21089803182647404,0.4197256456315101,0.36937632254201574,Quality Assurance Engineer
0.09930412488620007,0.07819577599769317,0.09376649120162028,0.3126217687500294,0.07971377694733292,0.14517404276196766,0.19122401945515666,0.4749107903594234,0.831376722605795,0.2661487251808834,0.39694980140723085,0.2250120234718285,3,1.8122044136039392,0.006234240779780258,0.19122401945515666,0.45779581151199705,0.35098016903284646,Cybersecurity Analyst
0.131000540254471,0.054948937057582976,0.09915161191996161,0.27931643673537676,0.0870983667791961,0.17112530752381125,0.1773587997296004,0.9042259237907664,0.7143207665046412,0.2089619861098992,0.4647113258452317,0.23040208095241343,3,1.8325209981895032,0.004785462651814266,0.1773587997296004,0.45044174425918804,0.37219945601121174,Machine Learning Engineer
0.09774460012158906,0.08888030880684872,0.09460130572955651,0.2770417489203454,0.08585022364960293,0.1661234158984868,0.18975839687357066,0.8746658950440445,0.7092418061847436,0.3070821109909393,0.5850154939704496,0.22121810868811131,3,1.8454616869881773,0.004467658624923427,0.18975839687357066,0.44316516481883217,0.36707643830759723,Data Scientist
0.11295251148451277,0.05657642216917412,0.08860881965235787,0.29895137720158854,0.11494994668281681,0.1678930473808722,0.16006787542867762,0.45901525256687514,0.872193214852073,0.32045908259542855,0.6622520504111629,0.2474245403123036,3,1.8260729241763856,0.005335536819337172,0.16006787542867762,0.4668444245824608,0.37308769998886154,Quality Assurance Engineer
